Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
2462,Rafa Soares\062fc2e6,pt POR,DF,Eibar,es La Liga,25,1995,12.6,702,520,182,14,0,72,20,44,1,0,1,0,259,196,247,462,28,36,167,3,490,4,20,16,24,Matches
2463,Rubén Sobrino\19b776e9,es ESP,MFFW,Valencia,es La Liga,28,1992,0.5,23,23,0,0,0,7,1,1,0,0,0,0,19,3,1,3,20,0,0,0,17,0,0,3,2,Matches
2464,Rubén Sobrino\19b776e9,es ESP,FWMF,Cádiz,es La Liga,28,1992,12.4,257,250,7,1,1,70,5,7,0,0,0,0,175,43,39,30,187,21,1,4,187,2,6,11,6,Matches
2465,Simon Sohm\a5f458d9,ch SUI,MF,Parma,it Serie A,19,2001,10.0,432,421,11,5,1,67,14,2,4,1,1,1,324,49,59,91,312,22,0,0,370,0,4,15,5,Matches
2466,Augusto Solari\3ca6106c,ar ARG,MF,Celta Vigo,es La Liga,28,1992,5.4,202,197,5,0,0,34,8,17,3,0,3,0,126,32,44,5,180,6,2,1,145,1,7,5,8,Matches
2467,Roberto Soldado\9d66fbe3,es ESP,FW,Granada,es La Liga,35,1985,16.0,347,311,36,1,0,80,6,16,0,0,0,0,192,86,69,33,252,29,1,10,216,8,8,17,27,Matches
2468,Carlos Soler\fed17f5a,es ESP,MF,Valencia,es La Liga,23,1997,30.4,1577,1372,205,90,4,177,85,26,111,43,34,6,1092,133,352,151,1368,31,4,11,1286,14,21,23,23,Matches
2469,Yann Sommer\420c18a1,ch SUI,GK,M'Gladbach,de Bundesliga,31,1988,30.1,1239,968,271,60,0,113,32,0,0,0,0,0,800,59,380,283,797,0,0,125,1010,5,11,6,2,Matches
2470,Son\037dbd30,es ESP,DFMF,Levante,es La Liga,26,1994,12.3,637,499,138,12,1,83,23,42,5,2,2,0,331,179,127,63,425,19,121,3,485,0,9,17,28,Matches
2471,Brandon Soppy\28f66c2e,fr FRA,DF,Rennes,fr Ligue 1,18,2002,6.2,406,339,67,5,0,32,6,14,0,0,0,0,278,71,57,19,315,7,62,0,323,0,10,10,12,Matches
2472,David Soria\8f8c6934,es ESP,GK,Getafe,es La Liga,27,1993,28.0,856,510,346,151,0,25,17,0,0,0,0,0,97,15,744,21,626,0,0,14,401,5,32,6,2,Matches
2473,Roberto Soriano\9d4c45d6,it ITA,MF,Bologna,it Serie A,29,1991,36.1,1517,1489,28,11,11,227,23,28,2,1,0,1,1104,244,169,313,1076,76,8,14,1232,8,14,45,52,Matches
2474,Alberto Soro\452c3055,es ESP,FWMF,Granada,es La Liga,21,1999,4.4,129,121,8,4,0,27,4,5,3,0,3,0,84,18,27,99,17,8,1,0,94,0,5,3,6,Matches
2475,Borna Sosa\af0d79a9,hr CRO,DF,Stuttgart,de Bundesliga,22,1998,22.7,1289,1038,251,27,0,143,54,146,43,12,17,6,716,223,350,996,74,28,181,2,908,4,34,53,44,Matches
2476,Hugo Sotelo\3aa74860,es ESP,MF,Celta Vigo,es La Liga,16,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2477,Florian Sotoca\7a42d0df,fr FRA,FW,Lens,fr Ligue 1,29,1990,26.8,920,877,43,2,5,229,41,45,3,2,0,0,557,171,192,48,708,76,7,8,654,9,21,29,44,Matches
2478,Riccardo Sottil\94816803,it ITA,MFFW,Cagliari,it Serie A,21,1999,13.2,390,375,15,3,1,63,13,30,11,3,5,1,292,46,52,70,310,3,1,3,292,1,8,10,19,Matches
2479,Cheick Souaré\39c0c75b,fr FRA,MF,Marseille,fr Ligue 1,17,2002,0.1,3,3,0,0,0,1,0,0,0,0,0,0,2,1,0,2,1,0,0,0,2,0,0,1,0,Matches
2480,Tomáš Souček\6613c819,cz CZE,MF,West Ham,eng Premier League,25,1995,38.0,1539,1512,27,22,1,373,39,10,3,1,2,0,928,229,382,152,1066,151,1,12,1184,1,31,33,24,Matches
2481,Rayan Souici\e3ad3368,fr FRA,DF,Saint-Étienne,fr Ligue 1,22,1998,0.1,8,8,0,0,0,0,1,0,0,0,0,0,6,0,2,0,7,1,0,0,7,0,1,0,0,Matches
2482,Cebio Soukou\3c4b7820,bj BEN,FWMF,Arminia,de Bundesliga,27,1992,5.1,115,111,4,0,0,26,3,2,0,0,0,0,85,18,12,11,93,3,3,1,101,1,5,1,2,Matches
2483,Adama Soumaoro\7b075c75,fr FRA,DF,Bologna,it Serie A,28,1992,19.5,894,823,71,66,0,88,13,0,0,0,0,0,731,81,82,80,725,49,5,4,819,1,9,9,8,Matches
2484,Adama Soumaoro\7b075c75,fr FRA,DF,Lille,fr Ligue 1,28,1992,1.6,121,119,2,2,0,4,5,0,0,0,0,0,111,3,7,16,98,3,0,1,116,0,0,0,0,Matches
2485,Boubakary Soumaré\ae59b359,fr FRA,MF,Lille,fr Ligue 1,21,1999,21.3,1575,1547,28,24,3,190,51,2,0,0,0,0,1266,126,183,277,1216,49,4,8,1368,1,15,45,10,Matches
2486,Yaya Soumaré\cb4e852b,fr FRA,FW,Lyon,fr Ligue 1,20,2000,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Matches
2487,Arnaud Souquet\4e0afc5d,fr FRA,DF,Montpellier,fr Ligue 1,28,1992,13.6,648,490,158,8,0,62,13,34,0,0,0,0,319,161,168,45,416,30,150,0,486,4,10,21,30,Matches
2488,Ansou Sow\754d5c33,fr FRA,MF,Lens,fr Ligue 1,20,2000,0.1,2,2,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,Matches
2489,Djibril Sow\4c6facae,ch SUI,MF,Eint Frankfurt,de Bundesliga,23,1997,24.2,1215,1197,18,12,2,200,17,4,0,0,0,0,992,96,127,219,923,41,5,7,1075,3,14,36,9,Matches
2490,Saidou Sow\f6b94e8d,gn GUI,DF,Saint-Étienne,fr Ligue 1,18,2002,11.1,561,550,11,9,0,67,15,0,0,0,0,0,409,48,104,74,447,23,2,0,483,2,11,9,8,Matches
2491,Çağlar Söyüncü\21166ff4,tr TUR,DF,Leicester City,eng Premier League,24,1996,20.2,1351,1293,58,27,0,93,34,8,0,0,0,0,1064,103,184,413,816,60,31,5,1202,0,20,18,8,Matches
2492,Leonardo Spinazzola\3626daea,it ITA,DF,Roma,it Serie A,27,1993,23.6,1283,1130,153,11,5,151,40,92,1,0,1,0,829,223,231,322,787,28,141,1,1014,2,14,31,53,Matches
2493,Marco Sportiello\ac4003af,it ITA,GK,Atalanta,it Serie A,28,1992,14.0,375,293,82,26,0,30,6,0,0,0,0,0,240,26,109,13,289,0,0,69,314,0,5,5,0,Matches
2494,Mattia Sprocati\bdd0692f,it ITA,FW,Parma,it Serie A,27,1993,0.2,5,5,0,0,0,3,0,0,0,0,0,0,5,0,0,1,4,0,0,0,5,0,0,0,0,Matches
2495,Jerry St. Juste\90339309,nl NED,DF,Mainz 05,de Bundesliga,23,1996,32.0,1342,1227,115,63,0,159,47,11,1,1,0,0,934,151,257,94,1093,72,51,2,1094,4,9,25,25,Matches
2496,Benjamin Stambouli\5939baa2,fr FRA,MFDF,Schalke 04,de Bundesliga,29,1990,21.7,1035,965,70,35,1,147,34,7,0,0,0,0,617,115,303,252,671,55,35,0,775,10,24,37,22,Matches
2497,Josip Stanišić\7ed08d5c,hr CRO,DF,Bayern Munich,de Bundesliga,20,2000,1.0,61,57,4,0,0,9,1,0,0,0,0,0,52,2,7,13,41,1,4,0,55,0,0,2,1,Matches
2498,Niklas Stark\aad48be9,de GER,DFMF,Hertha BSC,de Bundesliga,25,1995,31.0,1520,1471,49,40,0,173,43,5,0,0,0,0,1150,125,245,83,1312,78,8,4,1290,2,25,19,16,Matches
2499,Renato Steffen\dd669209,ch SUI,FWMF,Wolfsburg,de Bundesliga,28,1991,17.4,661,628,33,6,1,120,17,36,2,0,2,0,410,132,119,500,86,31,20,6,481,5,12,17,31,Matches
2500,Zack Steffen\42130443,us USA,GK,Manchester City,eng Premier League,25,1995,1.0,28,20,8,0,0,6,0,0,0,0,0,0,20,2,6,3,21,0,0,4,23,0,0,0,0,Matches
2501,Pascal Stenzel\99f7e9aa,de GER,DF,Stuttgart,de Bundesliga,24,1996,14.2,1115,950,165,33,0,63,46,8,0,0,0,0,752,166,197,92,832,49,132,3,958,2,16,12,19,Matches
2502,Dale Stephens\653ee42d,eng ENG,MF,Burnley,eng Premier League,31,1989,2.9,124,123,1,1,0,22,1,0,0,0,0,0,83,23,18,10,100,9,0,0,103,0,1,2,1,Matches
2503,Jack Stephens\6adbc307,eng ENG,DF,Southampton,eng Premier League,26,1994,17.1,1016,959,57,20,3,146,18,0,0,0,0,0,741,66,209,85,832,51,37,0,845,1,13,19,10,Matches
2504,Raheem Sterling\b400bde0,eng ENG,FW,Manchester City,eng Premier League,25,1994,28.2,1127,1106,21,5,3,223,11,34,3,1,0,0,993,69,65,104,988,19,8,5,962,1,9,31,48,Matches
2505,Enda Stevens\17d4507a,ie IRL,DF,Sheffield Utd,eng Premier League,30,1990,30.0,1427,1222,205,9,5,186,26,55,0,0,0,0,854,272,301,1076,75,57,196,0,1106,13,26,32,38,Matches
2506,Lars Stindl\7cd6badb,de GER,MFFW,M'Gladbach,de Bundesliga,31,1988,21.8,1049,995,54,13,7,191,23,8,24,2,14,3,775,150,124,207,787,28,2,2,860,6,10,36,19,Matches
2507,Kevin Stöger\e5649a78,at AUT,MFFW,Mainz 05,de Bundesliga,26,1993,6.0,393,331,62,30,0,48,14,16,19,10,4,3,228,60,105,310,53,13,13,1,273,3,6,13,6,Matches
2508,John Stones\5eecec3d,eng ENG,DF,Manchester City,eng Premier League,26,1994,21.5,1713,1689,24,15,1,154,34,1,0,0,0,0,1499,92,122,216,1419,43,8,3,1615,0,14,9,10,Matches
2509,Thomas Strakosha\339fe0e8,al ALB,GK,Lazio,it Serie A,25,1995,9.0,344,277,67,9,0,37,4,0,0,0,0,0,216,23,105,18,269,0,0,49,287,0,3,2,0,Matches
2510,Tobias Strobl\17780d2b,de GER,MF,Augsburg,de Bundesliga,30,1990,20.5,834,815,19,15,3,187,30,7,0,0,0,0,507,149,178,79,674,54,0,2,677,3,11,22,22,Matches
2511,Kevin Strootman\ef2e5e1a,nl NED,MF,Genoa,it Serie A,30,1990,14.6,854,801,53,24,5,141,9,15,17,5,7,0,608,95,151,698,102,32,11,2,691,6,8,16,23,Matches
2512,Kevin Strootman\ef2e5e1a,nl NED,MF,Marseille,fr Ligue 1,30,1990,2.6,180,175,5,3,2,21,10,4,0,0,0,0,132,24,24,147,19,7,2,2,152,0,1,2,3,Matches
2513,Pascal Struijk\f4d296e4,nl NED,DFMF,Leeds United,eng Premier League,20,1999,23.1,1259,1220,39,34,0,103,38,1,2,0,0,2,956,104,199,943,215,70,3,3,1097,1,24,18,11,Matches
2514,Jens Stryger Larsen\f91e81c9,dk DEN,DF,Udinese,it Serie A,29,1991,29.3,1344,1139,205,19,0,152,23,53,0,0,0,0,796,276,272,131,972,45,186,2,1056,5,21,41,34,Matches
2515,Stefano Sturaro\2334478a,it ITA,MF,Genoa,it Serie A,27,1993,4.9,245,212,33,13,0,43,14,7,14,5,6,1,149,42,54,41,181,14,2,1,173,0,5,3,10,Matches
2516,Stefano Sturaro\2334478a,it ITA,MF,Hellas Verona,it Serie A,27,1993,4.7,183,173,10,5,0,36,9,4,0,0,0,0,117,34,32,24,137,10,5,0,137,0,1,7,8,Matches
2517,Damián Suárez\ba5004e1,uy URU,DF,Getafe,es La Liga,32,1988,27.0,1293,906,387,75,1,101,65,63,5,0,4,0,459,336,498,70,808,81,307,5,855,8,25,52,40,Matches
2518,Denis Suárez\12c50af5,es ESP,MF,Celta Vigo,es La Liga,26,1994,31.7,2015,1811,204,83,9,250,78,39,71,19,41,4,1541,206,268,288,1661,36,12,7,1627,5,34,47,47,Matches
2519,Luis Suárez\a6154613,uy URU,FW,Atlético Madrid,es La Liga,33,1987,27.9,603,575,28,0,4,138,20,15,0,0,0,0,341,157,105,121,410,33,2,17,444,2,11,25,24,Matches
2520,Marek Suchý\c5224618,cz CZE,DF,Augsburg,de Bundesliga,32,1988,3.4,138,130,8,7,0,26,3,1,0,0,0,0,108,7,23,45,84,4,1,0,120,0,1,1,1,Matches
2521,Niklas Süle\e33c06cf,de GER,DF,Bayern Munich,de Bundesliga,24,1995,16.7,1312,1228,84,18,0,106,37,8,1,0,0,0,1025,135,152,256,926,49,65,0,1194,1,13,13,11,Matches
2522,Suso\4e219ad2,es ESP,FW,Sevilla,es La Liga,26,1993,24.6,1218,1151,67,22,1,192,75,82,29,11,1,3,849,137,232,1066,117,15,13,2,991,3,34,34,39,Matches
2523,Bosko Sutalo\1d0bb7e4,hr CRO,DF,Atalanta,it Serie A,20,2000,2.6,155,147,8,2,0,19,1,2,0,0,0,0,126,17,12,22,116,5,6,0,130,0,1,3,5,Matches
2524,Mattias Svanberg\92d83c27,se SWE,MF,Bologna,it Serie A,21,1999,20.6,655,640,15,8,4,113,11,3,0,0,0,0,469,92,94,71,537,34,0,4,526,3,9,20,22,Matches
2525,Abdoulaye Sylla\2aeb43f1,gn GUI,DF,Nantes,fr Ligue 1,20,2000,0.1,6,2,4,1,0,0,0,0,0,0,0,0,1,2,3,1,2,0,3,0,3,0,1,0,0,Matches
2526,Issiaga Sylla\b99bec05,gn GUI,DF,Lens,fr Ligue 1,26,1994,12.4,685,542,143,10,0,61,11,36,5,2,0,0,370,165,150,439,74,22,128,6,531,0,13,19,32,Matches
2527,Eddy Sylvestre\ff3a6a60,fr FRA,FWMF,Nice,fr Ligue 1,20,1999,1.1,38,35,3,1,0,4,1,3,1,1,0,0,29,4,5,32,4,1,1,0,32,0,1,1,0,Matches
2528,Ádám Szalai\53e07d0b,hu HUN,FW,Mainz 05,de Bundesliga,32,1987,8.1,210,205,5,0,1,72,4,7,0,0,0,0,86,80,44,31,114,25,1,4,113,0,5,8,17,Matches
2529,Wojciech Szczęsny\01b8a2b2,pl POL,GK,Juventus,it Serie A,30,1990,29.7,1015,803,212,32,1,77,28,0,0,0,0,0,778,55,182,117,757,1,0,131,910,1,9,3,5,Matches
2530,Frederik Sørensen\68635c10,dk DEN,DFMF,Köln,de Bundesliga,28,1992,1.1,50,47,3,1,0,8,0,0,0,0,0,0,26,8,16,4,37,3,2,0,38,0,4,0,2,Matches
2531,Alexander Sørloth\e92cd3f7,no NOR,FW,RB Leipzig,de Bundesliga,24,1995,16.0,480,460,20,1,1,178,5,23,0,0,0,0,310,103,67,245,126,33,2,8,361,1,11,10,23,Matches
2532,Tachi\8b625720,es ESP,DF,Alavés,es La Liga,22,1997,9.4,347,312,35,23,0,32,23,1,0,0,0,0,190,32,125,20,280,22,12,0,254,2,10,4,5,Matches
2533,Jonathan Tah\bd142efb,de GER,DF,Leverkusen,de Bundesliga,24,1996,24.7,1951,1889,62,31,1,202,44,3,0,0,0,0,1582,152,217,367,1432,80,31,3,1773,3,11,21,15,Matches
2534,Waniss Taibi\95192fe4,fr FRA,MF,Angers,fr Ligue 1,18,2002,0.4,32,32,0,0,0,7,0,0,0,0,0,0,27,3,2,4,28,0,0,0,28,0,0,2,0,Matches
2535,Flavien Tait\a0f9b535,fr FRA,MFFW,Rennes,fr Ligue 1,27,1993,15.2,826,798,28,10,2,180,21,17,10,5,4,0,607,95,124,65,720,18,7,6,695,4,13,21,21,Matches
2536,Adrien Tameze\8da74c05,cm CMR,MF,Hellas Verona,it Serie A,26,1994,25.6,1024,988,36,29,1,171,12,16,0,0,0,0,709,139,176,93,829,62,5,6,821,7,19,18,24,Matches
2537,Japhet Tanganga\e9971f2d,eng ENG,DF,Tottenham,eng Premier League,21,1999,5.4,229,191,38,4,0,30,4,4,0,0,0,0,133,63,33,14,161,15,34,1,193,0,1,3,5,Matches
2538,Renato Tapia\34269bdf,pe PER,MF,Celta Vigo,es La Liga,25,1995,30.0,1570,1523,47,44,2,184,68,5,0,0,0,0,1110,174,286,202,1253,65,3,6,1297,3,37,22,29,Matches
2539,Edmond Tapsoba\a73c8f95,bf BFA,DF,Leverkusen,de Bundesliga,21,1999,29.5,2746,2658,88,60,3,265,97,1,0,0,0,0,2294,217,235,392,2261,55,6,1,2498,2,24,30,22,Matches
2540,Matt Targett\e514ab62,eng ENG,DF,Aston Villa,eng Premier League,24,1995,37.8,2147,1711,436,61,0,292,51,98,16,10,3,1,1093,514,540,1394,197,135,359,9,1653,12,41,56,70,Matches
2541,James Tarkowski\15ea812b,eng ENG,DF,Burnley,eng Premier League,27,1992,36.0,1167,1130,37,32,2,193,58,5,0,0,0,0,575,157,435,151,752,152,5,2,840,10,32,21,18,Matches
2542,Ciprian Tătărușanu\b056e3da,ro ROU,GK,Milan,it Serie A,34,1986,1.0,27,23,4,0,0,1,1,0,0,0,0,0,23,0,4,2,17,0,0,7,24,0,0,0,0,Matches
2543,Percy Tau\4d0eb7d2,za RSA,FWMF,Brighton,eng Premier League,26,1994,1.1,29,27,2,1,1,5,1,0,1,0,1,0,22,3,4,23,4,2,0,0,22,0,0,0,1,Matches
2544,Niklas Tauer\27270af4,de GER,MFDF,Mainz 05,de Bundesliga,19,2001,0.8,27,22,5,0,0,6,0,1,0,0,0,0,10,7,10,3,16,1,5,0,17,0,2,1,1,Matches
2545,Heriberto Tavares\2d9f280e,pt POR,MFFW,Brest,fr Ligue 1,23,1997,0.5,12,11,1,0,0,3,0,0,0,0,0,0,8,1,3,6,4,1,1,0,10,0,0,0,2,Matches
2546,Sidnei Tavares\3add8ed8,pt POR,MF,Leicester City,eng Premier League,18,2001,0.9,26,25,1,1,0,5,0,0,0,0,0,0,20,6,0,3,21,1,0,0,19,0,0,1,1,Matches
2547,Tomás Tavares\0dce3356,pt POR,MFDF,Alavés,es La Liga,19,2001,0.7,22,21,1,0,0,2,0,2,0,0,0,0,16,3,3,4,16,0,1,0,18,0,0,0,1,Matches
2548,Charlie Taylor\cc2d7ad5,eng ENG,DF,Burnley,eng Premier League,26,1993,27.0,1298,1037,261,19,0,177,37,76,0,0,0,0,576,312,410,905,43,78,242,3,907,3,35,36,41,Matches
2549,Neil Taylor\c2f9d19f,wls WAL,DF,Aston Villa,eng Premier League,31,1989,0.2,11,10,1,0,0,1,0,0,0,0,0,0,10,0,1,6,4,0,1,0,10,0,0,0,0,Matches
2550,Allan Tchaptchet\ab7d7882,fr FRA,DF,Southampton,eng Premier League,18,2001,0.1,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,Matches
2551,Warren Tchimbembé\93b8f9f4,cg CGO,MFFW,Metz,fr Ligue 1,22,1998,5.5,257,250,7,4,0,35,5,5,2,0,0,0,194,34,29,138,96,17,1,0,220,0,4,6,3,Matches
2552,Aurélien Tchouaméni\4f255115,fr FRA,MF,Monaco,fr Ligue 1,20,2000,34.0,1852,1807,45,42,9,339,57,24,1,0,0,1,1410,178,264,233,1474,70,2,7,1552,2,28,39,37,Matches
2553,Álvaro Tejero\868ce848,es ESP,DF,Eibar,es La Liga,24,1996,1.2,99,79,20,0,0,9,3,11,0,0,0,0,49,14,36,8,64,6,20,0,75,0,2,0,2,Matches
2554,Nathan Tella\f1e94cd6,eng ENG,FWMF,Southampton,eng Premier League,21,1999,8.3,146,143,3,0,0,35,3,12,0,0,0,0,112,11,23,35,98,8,1,1,107,0,1,6,9,Matches
2555,Alex Telles\e73c9bb2,br BRA,DF,Manchester Utd,eng Premier League,27,1992,7.7,570,464,106,7,0,52,15,27,28,4,20,0,345,88,137,446,31,15,71,0,459,1,5,12,6,Matches
2556,Andrés Tello\5f951ef1,co COL,MFDF,Benevento,it Serie A,23,1996,4.6,193,176,17,3,0,30,9,6,2,1,1,0,107,30,56,18,143,8,12,3,134,1,2,6,8,Matches
2557,Cristian Tello\72a99e38,es ESP,FWMF,Betis,es La Liga,28,1991,14.3,498,482,16,5,3,69,10,27,6,4,1,0,379,67,52,119,352,12,5,1,391,3,3,11,30,Matches
2558,Lino Tempelmann\4e3a947f,de GER,MFDF,Freiburg,de Bundesliga,21,1999,3.0,161,153,8,0,0,31,2,3,0,0,0,0,107,23,31,33,99,15,7,1,126,0,6,2,7,Matches
2559,Hidde ter Avest\18f9dbd0,nl NED,DF,Udinese,it Serie A,23,1997,3.9,210,182,28,0,1,14,2,13,0,0,0,0,131,39,40,21,154,7,28,0,155,3,2,2,8,Matches
2560,Marc-André ter Stegen\6f51e382,de GER,GK,Barcelona,es La Liga,28,1992,31.0,1035,841,194,38,0,94,21,0,0,0,0,0,757,47,231,169,709,1,0,149,921,1,15,9,1,Matches
2561,Pietro Terracciano\e1b0a70d,it ITA,GK,Fiorentina,it Serie A,30,1990,3.0,87,40,47,15,0,3,2,0,0,0,0,0,16,5,66,1,71,0,0,10,48,0,1,0,0,Matches
2562,Martin Terrier\5148dcc5,fr FRA,FWMF,Rennes,fr Ligue 1,23,1997,27.1,799,768,31,2,1,208,15,28,2,0,1,0,586,109,104,80,625,38,0,10,642,1,7,22,26,Matches
2563,Claudio Terzi\5570e6fb,it ITA,DF,Spezia,it Serie A,36,1984,20.8,1323,1245,78,75,2,182,74,5,0,0,0,0,821,157,345,310,924,56,3,2,1107,13,29,19,13,Matches
2564,Kenny Tete\77d7c96f,nl NED,DF,Fulham,eng Premier League,24,1995,16.5,863,739,124,7,0,120,15,61,0,0,0,0,471,182,210,33,661,37,117,4,642,2,18,28,54,Matches
2565,Kenny Tete\77d7c96f,nl NED,DF,Lyon,fr Ligue 1,24,1995,0.2,24,20,4,1,0,1,0,0,0,0,0,0,18,4,2,2,19,0,3,0,21,0,0,0,1,Matches
2566,Cedric Teuchert\f956479d,de GER,FWMF,Union Berlin,de Bundesliga,23,1997,8.4,205,196,9,1,1,46,4,4,2,0,1,1,133,43,29,51,128,14,2,4,149,1,7,10,6,Matches
2567,Florian Thauvin\2b9fdeea,fr FRA,FWMF,Marseille,fr Ligue 1,27,1993,30.4,1430,1280,150,54,7,199,81,104,70,37,24,2,884,210,336,1189,193,16,16,6,1010,6,32,55,67,Matches
2568,Malick Thiaw\ff5ea0bf,de GER,DF,Schalke 04,de Bundesliga,18,2001,16.1,761,714,47,17,0,86,17,1,0,0,0,0,552,83,126,162,524,26,30,2,622,2,22,14,13,Matches
2569,Jan Thielmann\fd53759d,de GER,FWMF,Köln,de Bundesliga,18,2002,11.4,359,344,15,0,0,74,9,20,0,0,0,0,195,77,87,19,296,24,7,3,229,2,18,6,35,Matches
2570,Sada Thioub\f4bc42b1,sn SEN,FWMF,Angers,fr Ligue 1,25,1995,14.0,604,589,15,2,2,133,11,18,2,0,1,0,484,67,53,71,504,10,8,4,504,0,12,9,23,Matches
2571,William Thomas Fish\b2ee9d2c,eng ENG,DF,Manchester Utd,eng Premier League,17,2003,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Matches
2572,Luke Thomas\fc027d02,eng ENG,DF,Leicester City,eng Premier League,19,2001,10.8,484,403,81,7,1,72,5,8,0,0,0,0,291,96,97,318,46,35,74,2,359,1,12,16,19,Matches
2573,Romain Thomas\275e2c51,fr FRA,DF,Angers,fr Ligue 1,32,1988,33.6,1643,1576,67,65,0,153,63,0,0,0,0,0,1193,120,330,1340,170,78,2,3,1434,1,14,22,12,Matches
2574,Adrien Thomasson\c76b7567,fr FRA,MF,Strasbourg,fr Ligue 1,26,1993,29.2,1148,1098,50,8,3,278,29,35,5,0,2,0,806,197,145,218,831,42,14,13,874,3,13,47,41,Matches
2575,Erik Thommy\df8e7b62,de GER,DFFW,Stuttgart,de Bundesliga,25,1994,3.5,143,133,10,2,1,24,3,8,4,3,1,0,96,23,24,24,106,5,4,2,103,0,1,5,9,Matches
2576,Morten Thorsby\d1b49282,no NOR,MF,Sampdoria,it Serie A,24,1996,29.4,1002,973,29,14,0,264,9,8,0,0,0,0,639,192,171,145,648,67,15,7,761,1,16,34,29,Matches
2577,Marcus Thuram\6f8cd6d0,fr FRA,FW,M'Gladbach,de Bundesliga,22,1997,19.2,590,574,16,0,3,162,10,26,0,0,0,0,401,99,90,115,385,43,1,9,420,0,6,18,29,Matches
2578,Khéphren Thuram-Ulie\7d9397f8,fr FRA,MF,Nice,fr Ligue 1,19,2001,16.6,965,945,20,20,2,169,17,4,0,0,0,0,779,94,92,163,764,23,0,3,849,2,15,18,9,Matches
2579,Cheikh Tidiane Sabaly\9ddf7fae,sn SEN,MF,Metz,fr Ligue 1,21,1999,0.1,5,5,0,0,0,3,0,1,0,0,0,0,4,0,1,1,4,0,0,0,3,0,0,0,1,Matches
2580,Youri Tielemans\56f7a928,be BEL,MF,Leicester City,eng Premier League,23,1997,37.3,2559,2377,182,72,7,323,93,45,97,33,33,8,1846,233,480,493,1955,56,12,13,2011,9,49,81,55,Matches
2581,Kieran Tierney\fce2302c,sct SCO,DF,Arsenal,eng Premier League,23,1997,25.5,1490,1264,226,18,1,137,27,101,0,0,0,0,918,273,299,1055,156,58,208,1,1136,3,32,21,58,Matches
2582,Steffen Tigges\6b8887c2,de GER,FWDF,Dortmund,de Bundesliga,22,1998,0.6,22,20,2,0,0,11,1,1,0,0,0,0,9,6,7,8,6,2,0,0,11,0,1,1,1,Matches
2583,Guus Til\6e44569a,nl NED,FW,Freiburg,de Bundesliga,22,1997,1.4,35,35,0,0,0,19,0,1,0,0,0,0,20,14,1,4,28,0,0,2,22,0,0,1,4,Matches
2584,David Timor\174651c8,es ESP,MFDF,Getafe,es La Liga,30,1989,15.5,601,528,73,55,0,75,63,10,12,3,5,2,238,89,274,444,42,81,4,4,390,1,25,15,9,Matches
2585,Jean-Clair Todibo\88f130ed,fr FRA,DF,Nice,fr Ligue 1,20,1999,14.8,1096,1061,35,33,1,105,55,1,0,0,0,0,917,60,119,71,989,22,2,4,980,0,20,12,5,Matches
2586,Karl Toko Ekambi\5ceba7fc,cm CMR,FW,Lyon,fr Ligue 1,27,1992,31.2,991,973,18,4,4,231,13,51,0,0,0,0,744,131,116,80,849,19,13,5,770,2,17,27,41,Matches
2587,Corentin Tolisso\652d4c37,fr FRA,MF,Bayern Munich,de Bundesliga,25,1994,8.7,546,526,20,11,1,79,27,6,6,3,3,0,397,71,78,66,450,13,2,2,469,2,3,9,11,Matches
2588,Jeremy Toljan\a96e5dc0,de GER,DF,Sassuolo,it Serie A,25,1994,16.6,888,768,120,15,0,85,17,36,0,0,0,0,670,144,74,79,677,24,105,1,788,3,17,16,15,Matches
2589,Rafael Tolói\c56dc39e,it ITA,DF,Atalanta,it Serie A,29,1990,28.2,1647,1571,76,27,1,210,37,20,1,0,0,0,1160,215,272,163,1351,45,48,3,1378,3,20,39,32,Matches
2590,Takehiro Tomiyasu\b3af9be1,jp JPN,DF,Bologna,it Serie A,21,1998,30.2,1646,1455,191,44,2,155,32,23,0,0,0,0,1117,249,280,467,909,63,139,5,1380,4,20,25,28,Matches
2591,James Tomkins\e7ca0439,eng ENG,DF,Crystal Palace,eng Premier League,31,1989,6.1,164,158,6,6,0,14,4,0,0,0,0,0,101,12,51,21,126,14,0,1,129,0,3,3,2,Matches
2592,Fikayo Tomori\7edfbb8a,eng ENG,DF,Chelsea,eng Premier League,22,1997,0.5,29,28,1,1,0,3,1,0,0,0,0,0,25,0,4,2,25,2,0,0,27,0,0,0,0,Matches
2593,Fikayo Tomori\7edfbb8a,eng ENG,DF,Milan,it Serie A,22,1997,16.3,884,850,34,21,0,55,28,0,0,0,0,0,723,58,103,240,597,35,2,2,801,4,7,12,3,Matches
